date,session_key,meeting_key,gap_to_leader,interval,driver_number
2026-05-03T17:54:43.641000+00:00,11280,1284,1.476,1.476,1
2026-05-03T17:54:48.797000+00:00,11280,1284,1.596,1.596,1
2026-05-03T17:54:51.954000+00:00,11280,1284,1.578,1.578,1
2026-05-03T17:54:55.266000+00:00,11280,1284,1.562,1.562,1
2026-05-03T17:54:57.938000+00:00,11280,1284,1.563,1.563,1
2026-05-03T17:55:01.282000+00:00,11280,1284,1.569,1.569,1
2026-05-03T17:55:05.172000+00:00,11280,1284,1.496,1.496,1
2026-05-03T17:55:10.563000+00:00,11280,1284,1.534,1.534,1
2026-05-03T17:55:14.220000+00:00,11280,1284,1.571,1.571,1
2026-05-03T17:55:18.483000+00:00,11280,1284,1.584,1.584,1
2026-05-03T17:55:23.187000+00:00,11280,1284,1.652,1.652,1
2026-05-03T17:55:27.401000+00:00,11280,1284,1.633,1.633,1
2026-05-03T17:55:31.783000+00:00,11280,1284,1.546,1.546,1
2026-05-03T17:55:35.829000+00:00,11280,1284,1.439,1.439,1
2026-05-03T17:55:37.983000+00:00,11280,1284,1.376,1.376,1
2026-05-03T17:55:42.301000+00:00,11280,1284,1.377,1.377,1
2026-05-03T17:55:45.310000+00:00,11280,1284,1.389,1.389,1
2026-05-03T17:55:48.359000+00:00,11280,1284,1.359,1.359,1
2026-05-03T17:55:49.088000+00:00,11280,1284,1.334,1.334,1
2026-05-03T17:55:51.986000+00:00,11280,1284,1.212,1.212,1
2026-05-03T17:55:54.018000+00:00,11280,1284,1.238,1.238,1
2026-05-03T17:56:02.519000+00:00,11280,1284,1.198,1.198,1
2026-05-03T17:56:06.545000+00:00,11280,1284,1.358,1.358,1
2026-05-03T17:56:10.001000+00:00,11280,1284,1.446,1.446,1
2026-05-03T17:56:12.273000+00:00,11280,1284,1.508,1.508,1
2026-05-03T17:56:15.674000+00:00,11280,1284,1.434,1.434,1
2026-05-03T17:56:20.860000+00:00,11280,1284,1.567,1.567,1
2026-05-03T17:56:24+00:00,11280,1284,1.551,1.551,1
2026-05-03T17:56:27.360000+00:00,11280,1284,1.534,1.534,1
2026-05-03T17:56:30.032000+00:00,11280,1284,1.539,1.539,1
2026-05-03T17:56:33.375000+00:00,11280,1284,1.531,1.531,1
2026-05-03T17:56:37.235000+00:00,11280,1284,1.479,1.479,1
2026-05-03T17:56:42.641000+00:00,11280,1284,1.468,1.468,1
2026-05-03T17:56:46.297000+00:00,11280,1284,1.511,1.511,1
2026-05-03T17:56:50.501000+00:00,11280,1284,1.461,1.461,1
2026-05-03T17:56:55.228000+00:00,11280,1284,1.483,1.483,1
2026-05-03T17:56:59.395000+00:00,11280,1284,1.471,1.471,1
2026-05-03T17:57:03.786000+00:00,11280,1284,1.393,1.393,1
2026-05-03T17:57:07.860000+00:00,11280,1284,1.261,1.261,1
2026-05-03T17:57:09.939000+00:00,11280,1284,1.123,1.123,1
2026-05-03T17:57:14.486000+00:00,11280,1284,1.372,1.372,1
2026-05-03T17:57:17.392000+00:00,11280,1284,1.234,1.234,1
2026-05-03T17:57:20.439000+00:00,11280,1284,1.174,1.174,1
2026-05-03T17:57:21.158000+00:00,11280,1284,1.145,1.145,1
2026-05-03T17:57:24.033000+00:00,11280,1284,1.013,1.013,1
2026-05-03T17:57:26.127000+00:00,11280,1284,1.02,1.02,1
2026-05-03T17:57:30.611000+00:00,11280,1284,1.06,1.06,1
2026-05-03T17:57:34.627000+00:00,11280,1284,1.101,1.101,1
2026-05-03T17:57:38.595000+00:00,11280,1284,1.146,1.146,1
2026-05-03T17:57:41.967000+00:00,11280,1284,1.197,1.197,1
2026-05-03T17:57:44.310000+00:00,11280,1284,1.267,1.267,1
2026-05-03T17:57:47.775000+00:00,11280,1284,1.222,1.222,1
2026-05-03T17:57:52.910000+00:00,11280,1284,1.278,1.278,1
2026-05-03T17:57:56.111000+00:00,11280,1284,1.287,1.287,1
2026-05-03T17:57:59.402000+00:00,11280,1284,1.268,1.268,1
2026-05-03T17:58:02.121000+00:00,11280,1284,1.294,1.294,1
2026-05-03T17:58:05.465000+00:00,11280,1284,1.317,1.317,1
2026-05-03T17:58:09.324000+00:00,11280,1284,1.364,1.364,1
2026-05-03T17:58:14.793000+00:00,11280,1284,1.449,1.449,1
2026-05-03T17:58:18.496000+00:00,11280,1284,1.513,1.513,1
2026-05-03T17:58:22.669000+00:00,11280,1284,1.502,1.502,1
2026-05-03T17:58:27.427000+00:00,11280,1284,1.544,1.544,1
2026-05-03T17:58:31.602000+00:00,11280,1284,1.533,1.533,1
2026-05-03T17:58:35.991000+00:00,11280,1284,1.456,1.456,1
2026-05-03T17:58:40.053000+00:00,11280,1284,1.342,1.342,1
2026-05-03T17:58:42.163000+00:00,11280,1284,1.33,1.33,1
2026-05-03T17:58:46.523000+00:00,11280,1284,1.366,1.366,1
2026-05-03T17:58:49.553000+00:00,11280,1284,1.323,1.323,1
2026-05-03T17:58:52.647000+00:00,11280,1284,1.278,1.278,1
2026-05-03T17:58:53.335000+00:00,11280,1284,1.254,1.254,1
2026-05-03T17:58:56.210000+00:00,11280,1284,1.143,1.143,1
2026-05-03T17:58:58.321000+00:00,11280,1284,1.173,1.173,1
2026-05-03T17:59:02.651000+00:00,11280,1284,1.095,1.095,1
2026-05-03T17:59:06.688000+00:00,11280,1284,1.068,1.068,1
2026-05-03T17:59:10.587000+00:00,11280,1284,1.102,1.102,1
2026-05-03T17:59:14.031000+00:00,11280,1284,1.168,1.168,1
2026-05-03T17:59:16.261000+00:00,11280,1284,1.2,1.2,1
2026-05-03T17:59:19.703000+00:00,11280,1284,1.137,1.137,1
2026-05-03T17:59:24.834000+00:00,11280,1284,1.145,1.145,1
2026-05-03T17:59:27.996000+00:00,11280,1284,1.138,1.138,1
2026-05-03T17:59:31.301000+00:00,11280,1284,1.109,1.109,1
2026-05-03T17:59:34.019000+00:00,11280,1284,1.125,1.125,1
2026-05-03T17:59:37.349000+00:00,11280,1284,1.134,1.134,1
2026-05-03T17:59:41.168000+00:00,11280,1284,1.118,1.118,1
2026-05-03T17:59:46.695000+00:00,11280,1284,1.153,1.153,1
2026-05-03T17:59:50.318000+00:00,11280,1284,1.176,1.176,1
2026-05-03T17:59:54.551000+00:00,11280,1284,1.19,1.19,1
2026-05-03T17:59:59.330000+00:00,11280,1284,1.247,1.247,1
2026-05-03T18:00:03.486000+00:00,11280,1284,1.239,1.239,1
2026-05-03T18:00:07.861000+00:00,11280,1284,1.145,1.145,1
2026-05-03T18:00:11.892000+00:00,11280,1284,0.995,0.995,1
2026-05-03T18:00:13.986000+00:00,11280,1284,0.961,0.961,1
2026-05-03T18:00:18.486000+00:00,11280,1284,1.161,1.161,1
2026-05-03T18:00:21.564000+00:00,11280,1284,1.178,1.178,1
2026-05-03T18:00:24.595000+00:00,11280,1284,1.154,1.154,1
2026-05-03T18:00:25.320000+00:00,11280,1284,1.132,1.132,1
2026-05-03T18:00:28.245000+00:00,11280,1284,1.024,1.024,1
2026-05-03T18:00:30.253000+00:00,11280,1284,0.98,0.98,1
2026-05-03T18:00:34.710000+00:00,11280,1284,1.049,1.049,1
2026-05-03T18:00:38.937000+00:00,11280,1284,1.255,1.255,1
2026-05-03T18:00:42.905000+00:00,11280,1284,1.342,1.342,1
2026-05-03T18:00:46.343000+00:00,11280,1284,1.43,1.43,1
2026-05-03T18:00:48.608000+00:00,11280,1284,1.473,1.473,1
2026-05-03T18:00:52.014000+00:00,11280,1284,1.407,1.407,1
2026-05-03T18:00:57.134000+00:00,11280,1284,1.445,1.445,1
2026-05-03T18:01:00.261000+00:00,11280,1284,1.424,1.424,1
2026-05-03T18:01:03.581000+00:00,11280,1284,1.405,1.405,1
2026-05-03T18:01:06.304000+00:00,11280,1284,1.445,1.445,1
2026-05-03T18:01:09.671000+00:00,11280,1284,1.492,1.492,1
2026-05-03T18:01:13.451000+00:00,11280,1284,1.449,1.449,1
2026-05-03T18:01:18.987000+00:00,11280,1284,1.499,1.499,1
2026-05-03T18:01:22.652000+00:00,11280,1284,1.526,1.526,1
2026-05-03T18:01:26.874000+00:00,11280,1284,1.524,1.524,1
2026-05-03T18:01:31.783000+00:00,11280,1284,1.651,1.651,1
2026-05-03T18:01:35.910000+00:00,11280,1284,1.665,1.665,1
2026-05-03T18:01:40.286000+00:00,11280,1284,1.591,1.591,1
2026-05-03T18:01:44.319000+00:00,11280,1284,1.472,1.472,1
2026-05-03T18:01:46.505000+00:00,11280,1284,1.557,1.557,1
2026-05-03T18:01:50.818000+00:00,11280,1284,1.559,1.559,1
2026-05-03T18:01:53.865000+00:00,11280,1284,1.551,1.551,1
2026-05-03T18:01:56.911000+00:00,11280,1284,1.513,1.513,1
2026-05-03T18:01:57.661000+00:00,11280,1284,1.484,1.484,1
2026-05-03T18:02:00.536000+00:00,11280,1284,1.376,1.376,1
2026-05-03T18:02:02.599000+00:00,11280,1284,1.44,1.44,1
2026-05-03T18:02:06.958000+00:00,11280,1284,1.32,1.32,1
2026-05-03T18:02:10.943000+00:00,11280,1284,1.162,1.162,1
2026-05-03T18:02:14.880000+00:00,11280,1284,1.213,1.213,1
2026-05-03T18:02:18.318000+00:00,11280,1284,1.275,1.275,1
2026-05-03T18:02:20.521000+00:00,11280,1284,1.258,1.258,1
2026-05-03T18:02:24.005000+00:00,11280,1284,1.237,1.237,1
2026-05-03T18:02:29.051000+00:00,11280,1284,1.155,1.155,1
2026-05-03T18:02:32.220000+00:00,11280,1284,1.186,1.186,1
2026-05-03T18:02:35.545000+00:00,11280,1284,1.175,1.175,1
2026-05-03T18:02:38.237000+00:00,11280,1284,1.197,1.197,1
2026-05-03T18:02:41.578000+00:00,11280,1284,1.26,1.26,1
2026-05-03T18:02:45.406000+00:00,11280,1284,1.243,1.243,1
2026-05-03T18:02:50.887000+00:00,11280,1284,1.325,1.325,1
2026-05-03T18:02:54.664000+00:00,11280,1284,1.341,1.341,1
2026-05-03T18:02:58.934000+00:00,11280,1284,1.346,1.346,1
2026-05-03T18:03:03.784000+00:00,11280,1284,1.389,1.389,1
2026-05-03T18:03:08.099000+00:00,11280,1284,1.373,1.373,1
2026-05-03T18:03:12.310000+00:00,11280,1284,1.275,1.275,1
2026-05-03T18:03:16.301000+00:00,11280,1284,1.131,1.131,1
2026-05-03T18:03:18.426000+00:00,11280,1284,1.145,1.145,1
2026-05-03T18:03:22.753000+00:00,11280,1284,1.016,1.016,1
2026-05-03T18:03:25.752000+00:00,11280,1284,0.972,0.972,1
2026-05-03T18:03:28.818000+00:00,11280,1284,0.905,0.905,1
2026-05-03T18:03:29.518000+00:00,11280,1284,0.866,0.866,1
2026-05-03T18:03:32.377000+00:00,11280,1284,0.711,0.711,1
2026-05-03T18:03:34.501000+00:00,11280,1284,0.717,0.717,1
2026-05-03T18:03:38.989000+00:00,11280,1284,0.742,0.742,1
2026-05-03T18:03:42.995000+00:00,11280,1284,0.73,0.73,1
2026-05-03T18:03:46.895000+00:00,11280,1284,0.771,0.771,1
2026-05-03T18:03:50.335000+00:00,11280,1284,0.818,0.818,1
2026-05-03T18:03:52.629000+00:00,11280,1284,0.851,0.851,1
2026-05-03T18:03:56.118000+00:00,11280,1284,0.864,0.864,1
2026-05-03T18:04:01.204000+00:00,11280,1284,0.84,0.84,1
2026-05-03T18:04:04.390000+00:00,11280,1284,0.862,0.862,1
2026-05-03T18:04:07.722000+00:00,11280,1284,0.849,0.849,1
2026-05-03T18:04:10.313000+00:00,11280,1284,0.851,0.851,1
2026-05-03T18:04:13.612000+00:00,11280,1284,0.892,0.892,1
2026-05-03T18:04:17.436000+00:00,11280,1284,0.915,0.915,1
2026-05-03T18:04:23.021000+00:00,11280,1284,0.944,0.944,1
2026-05-03T18:04:26.868000+00:00,11280,1284,1.054,1.054,1
2026-05-03T18:04:31.152000+00:00,11280,1284,1.025,1.025,1
2026-05-03T18:04:35.968000+00:00,11280,1284,1.099,1.099,1
2026-05-03T18:04:40.144000+00:00,11280,1284,1.075,1.075,1
2026-05-03T18:04:44.511000+00:00,11280,1284,0.994,0.994,1
2026-05-03T18:04:48.371000+00:00,11280,1284,0.766,0.766,1
2026-05-03T18:04:50.551000+00:00,11280,1284,0.822,0.822,1
2026-05-03T18:04:54.910000+00:00,11280,1284,0.848,0.848,1
2026-05-03T18:04:57.986000+00:00,11280,1284,0.834,0.834,1
2026-05-03T18:05:01.087000+00:00,11280,1284,0.828,0.828,1
2026-05-03T18:05:01.819000+00:00,11280,1284,0.838,0.838,1
2026-05-03T18:05:04.825000+00:00,11280,1284,0.852,0.852,1
2026-05-03T18:05:07.051000+00:00,11280,1284,0.971,0.971,1
2026-05-03T18:05:11.477000+00:00,11280,1284,0.984,0.984,1
2026-05-03T18:05:15.436000+00:00,11280,1284,0.887,0.887,1
2026-05-03T18:05:19.342000+00:00,11280,1284,0.916,0.916,1
2026-05-03T18:05:22.738000+00:00,11280,1284,0.965,0.965,1
2026-05-03T18:05:24.969000+00:00,11280,1284,0.943,0.943,1
2026-05-03T18:05:28.475000+00:00,11280,1284,0.916,0.916,1
2026-05-03T18:05:33.568000+00:00,11280,1284,0.858,0.858,1
2026-05-03T18:05:36.725000+00:00,11280,1284,0.85,0.85,1
2026-05-03T18:05:39.975000+00:00,11280,1284,0.791,0.791,1
2026-05-03T18:05:42.636000+00:00,11280,1284,0.786,0.786,1
2026-05-03T18:05:45.933000+00:00,11280,1284,0.798,0.798,1
2026-05-03T18:05:49.761000+00:00,11280,1284,0.729,0.729,1
2026-05-03T18:05:55.400000+00:00,11280,1284,0.869,0.869,1
2026-05-03T18:05:59.187000+00:00,11280,1284,0.948,0.948,1
2026-05-03T18:06:03.453000+00:00,11280,1284,0.944,0.944,1
2026-05-03T18:06:08.328000+00:00,11280,1284,0.966,0.966,1
2026-05-03T18:06:12.531000+00:00,11280,1284,0.954,0.954,1
2026-05-03T18:06:16.797000+00:00,11280,1284,0.844,0.844,1
2026-05-03T18:06:20.828000+00:00,11280,1284,0.751,0.751,1
2026-05-03T18:06:23.015000+00:00,11280,1284,0.792,0.792,1
2026-05-03T18:06:27.390000+00:00,11280,1284,0.821,0.821,1
2026-05-03T18:06:30.453000+00:00,11280,1284,0.782,0.782,1
2026-05-03T18:06:33.484000+00:00,11280,1284,0.761,0.761,1
2026-05-03T18:06:34.203000+00:00,11280,1284,0.746,0.746,1
2026-05-03T18:06:37.078000+00:00,11280,1284,0.656,0.656,1
2026-05-03T18:06:39.328000+00:00,11280,1284,0.755,0.755,1
2026-05-03T18:06:43.719000+00:00,11280,1284,0.81,0.81,1
2026-05-03T18:06:47.750000+00:00,11280,1284,0.748,0.748,1
2026-05-03T18:06:51.687000+00:00,11280,1284,0.729,0.729,1
2026-05-03T18:06:55.062000+00:00,11280,1284,0.715,0.715,1
2026-05-03T18:06:57.344000+00:00,11280,1284,0.73,0.73,1
2026-05-03T18:07:00.844000+00:00,11280,1284,0.699,0.699,1
2026-05-03T18:07:05.952000+00:00,11280,1284,0.714,0.714,1
2026-05-03T18:07:09.110000+00:00,11280,1284,0.699,0.699,1
2026-05-03T18:07:12.371000+00:00,11280,1284,0.623,0.623,1
2026-05-03T18:07:15.020000+00:00,11280,1284,0.578,0.578,1
2026-05-03T18:07:18.252000+00:00,11280,1284,0.501,0.501,1
2026-05-03T18:07:22.171000+00:00,11280,1284,0.492,0.492,1
2026-05-03T18:07:27.961000+00:00,11280,1284,0.785,0.785,1
2026-05-03T18:07:31.664000+00:00,11280,1284,0.868,0.868,1
2026-05-03T18:07:35.995000+00:00,11280,1284,0.956,0.956,1
2026-05-03T18:07:40.792000+00:00,11280,1284,1.007,1.007,1
2026-05-03T18:07:44.952000+00:00,11280,1284,0.989,0.989,1
2026-05-03T18:07:49.224000+00:00,11280,1284,0.843,0.843,1
2026-05-03T18:07:53.208000+00:00,11280,1284,0.663,0.663,1
2026-05-03T18:07:55.364000+00:00,11280,1284,0.667,0.667,1
2026-05-03T18:07:59.724000+00:00,11280,1284,0.727,0.727,1
2026-05-03T18:08:02.836000+00:00,11280,1284,0.748,0.748,1
2026-05-03T18:08:05.861000+00:00,11280,1284,0.726,0.726,1
2026-05-03T18:08:06.734000+00:00,11280,1284,0.706,0.706,1
2026-05-03T18:08:09.488000+00:00,11280,1284,0.603,0.603,1
2026-05-03T18:08:11.653000+00:00,11280,1284,0.683,0.683,1
2026-05-03T18:08:16.260000+00:00,11280,1284,0.727,0.727,1
2026-05-03T18:08:20.087000+00:00,11280,1284,0.658,0.658,1
2026-05-03T18:08:24.119000+00:00,11280,1284,0.781,0.781,1
2026-05-03T18:08:27.544000+00:00,11280,1284,0.794,0.794,1
2026-05-03T18:08:29.902000+00:00,11280,1284,0.835,0.835,1
2026-05-03T18:08:33.367000+00:00,11280,1284,0.871,0.871,1
2026-05-03T18:08:38.677000+00:00,11280,1284,1.013,1.013,1
2026-05-03T18:08:41.864000+00:00,11280,1284,1.03,1.03,1
2026-05-03T18:08:45.130000+00:00,11280,1284,0.976,0.976,1
2026-05-03T18:08:47.770000+00:00,11280,1284,0.942,0.942,1
2026-05-03T18:08:51.052000+00:00,11280,1284,0.91,0.91,1
2026-05-03T18:08:54.880000+00:00,11280,1284,0.822,0.822,1
2026-05-03T18:09:00.454000+00:00,11280,1284,0.953,0.953,1
2026-05-03T18:09:04.204000+00:00,11280,1284,1.012,1.012,1
2026-05-03T18:09:08.548000+00:00,11280,1284,1.05,1.05,1
2026-05-03T18:09:13.436000+00:00,11280,1284,1.233,1.233,1
2026-05-03T18:09:17.640000+00:00,11280,1284,1.265,1.265,1
2026-05-03T18:09:21.944000+00:00,11280,1284,1.148,1.148,1
2026-05-03T18:09:25.910000+00:00,11280,1284,0.994,0.994,1
2026-05-03T18:09:28.111000+00:00,11280,1284,1.056,1.056,1
2026-05-03T18:09:32.466000+00:00,11280,1284,1.072,1.072,1
2026-05-03T18:09:35.635000+00:00,11280,1284,1.03,1.03,1
2026-05-03T18:09:38.519000+00:00,11280,1284,0.999,0.999,1
2026-05-03T18:09:39.270000+00:00,11280,1284,0.981,0.981,1
2026-05-03T18:09:42.096000+00:00,11280,1284,0.877,0.877,1
2026-05-03T18:09:44.240000+00:00,11280,1284,0.93,0.93,1
2026-05-03T18:09:48.672000+00:00,11280,1284,0.825,0.825,1
2026-05-03T18:09:52.818000+00:00,11280,1284,0.731,0.731,1
2026-05-03T18:09:56.910000+00:00,11280,1284,0.875,0.875,1
2026-05-03T18:10:00.324000+00:00,11280,1284,0.906,0.906,1
2026-05-03T18:10:02.546000+00:00,11280,1284,0.91,0.91,1
2026-05-03T18:10:06.109000+00:00,11280,1284,0.961,0.961,1
2026-05-03T18:10:11.249000+00:00,11280,1284,0.889,0.889,1
2026-05-03T18:10:14.546000+00:00,11280,1284,0.928,0.928,1
2026-05-03T18:10:17.749000+00:00,11280,1284,0.914,0.914,1
2026-05-03T18:10:20.405000+00:00,11280,1284,0.901,0.901,1
2026-05-03T18:10:23.624000+00:00,11280,1284,0.858,0.858,1
2026-05-03T18:10:27.421000+00:00,11280,1284,0.848,0.848,1
2026-05-03T18:10:32.968000+00:00,11280,1284,0.931,0.931,1
2026-05-03T18:10:36.812000+00:00,11280,1284,1.005,1.005,1
2026-05-03T18:10:41.093000+00:00,11280,1284,1.036,1.036,1
2026-05-03T18:10:45.954000+00:00,11280,1284,1.048,1.048,1
2026-05-03T18:10:50.100000+00:00,11280,1284,1.043,1.043,1
2026-05-03T18:10:54.444000+00:00,11280,1284,1.016,1.016,1
2026-05-03T18:10:59.022000+00:00,11280,1284,0.959,0.959,1
2026-05-03T18:11:00.694000+00:00,11280,1284,0.892,0.892,1
2026-05-03T18:11:05.006000+00:00,11280,1284,0.84,0.84,1
2026-05-03T18:11:08.184000+00:00,11280,1284,0.8,0.8,1
2026-05-03T18:11:11.170000+00:00,11280,1284,0.766,0.766,1
2026-05-03T18:11:11.951000+00:00,11280,1284,0.743,0.743,1
2026-05-03T18:11:14.760000+00:00,11280,1284,0.615,0.615,1
2026-05-03T18:11:16.934000+00:00,11280,1284,0.575,0.575,1
2026-05-03T18:11:21.521000+00:00,11280,1284,0.708,0.708,1
2026-05-03T18:11:25.593000+00:00,11280,1284,0.781,0.781,1
2026-05-03T18:11:29.625000+00:00,11280,1284,0.906,0.906,1
2026-05-03T18:11:33.109000+00:00,11280,1284,0.968,0.968,1
2026-05-03T18:11:35.359000+00:00,11280,1284,0.996,0.996,1
2026-05-03T18:11:38.906000+00:00,11280,1284,1.047,1.047,1
2026-05-03T18:11:44.021000+00:00,11280,1284,1.066,1.066,1
2026-05-03T18:11:47.210000+00:00,11280,1284,1.068,1.068,1
2026-05-03T18:11:50.487000+00:00,11280,1284,1.037,1.037,1
2026-05-03T18:11:53.052000+00:00,11280,1284,0.956,0.956,1
2026-05-03T18:11:56.262000+00:00,11280,1284,0.848,0.848,1
2026-05-03T18:12:00.139000+00:00,11280,1284,0.835,0.835,1
2026-05-03T18:12:05.721000+00:00,11280,1284,0.979,0.979,1
2026-05-03T18:12:09.518000+00:00,11280,1284,1.108,1.108,1
2026-05-03T18:12:13.736000+00:00,11280,1284,1.088,1.088,1
2026-05-03T18:12:18.705000+00:00,11280,1284,1.248,1.248,1
2026-05-03T18:12:22.908000+00:00,11280,1284,1.262,1.262,1
2026-05-03T18:12:27.217000+00:00,11280,1284,1.205,1.205,1
2026-05-03T18:12:31.198000+00:00,11280,1284,1.12,1.12,1
2026-05-03T18:12:33.349000+00:00,11280,1284,1.076,1.076,1
2026-05-03T18:12:37.756000+00:00,11280,1284,1.094,1.094,1
2026-05-03T18:12:40.834000+00:00,11280,1284,1.096,1.096,1
2026-05-03T18:12:43.849000+00:00,11280,1284,1.088,1.088,1
2026-05-03T18:12:47.428000+00:00,11280,1284,1.072,1.072,1
2026-05-03T18:12:49.553000+00:00,11280,1284,1.147,1.147,1
2026-05-03T18:12:54.042000+00:00,11280,1284,1.146,1.146,1
2026-05-03T18:12:58.102000+00:00,11280,1284,1.065,1.065,1
2026-05-03T18:13:02.099000+00:00,11280,1284,1.137,1.137,1
2026-05-03T18:13:05.524000+00:00,11280,1284,1.166,1.166,1
2026-05-03T18:13:07.780000+00:00,11280,1284,1.201,1.201,1
2026-05-03T18:13:11.287000+00:00,11280,1284,1.295,1.295,1
2026-05-03T18:13:16.456000+00:00,11280,1284,1.24,1.24,1
2026-05-03T18:13:19.587000+00:00,11280,1284,1.235,1.235,1
2026-05-03T18:13:22.896000+00:00,11280,1284,1.212,1.212,1
2026-05-03T18:13:25.587000+00:00,11280,1284,1.191,1.191,1
2026-05-03T18:13:28.851000+00:00,11280,1284,1.159,1.159,1
2026-05-03T18:13:32.701000+00:00,11280,1284,1.108,1.108,1
2026-05-03T18:13:38.322000+00:00,11280,1284,1.295,1.295,1
2026-05-03T18:13:42.099000+00:00,11280,1284,1.372,1.372,1
2026-05-03T18:13:46.368000+00:00,11280,1284,1.309,1.309,1
2026-05-03T18:13:51.284000+00:00,11280,1284,1.441,1.441,1
2026-05-03T18:13:55.455000+00:00,11280,1284,1.435,1.435,1
2026-05-03T18:13:59.830000+00:00,11280,1284,1.365,1.365,1
2026-05-03T18:14:03.861000+00:00,11280,1284,1.243,1.243,1
2026-05-03T18:14:05.986000+00:00,11280,1284,1.271,1.271,1
2026-05-03T18:14:10.392000+00:00,11280,1284,1.306,1.306,1
2026-05-03T18:14:13.486000+00:00,11280,1284,1.296,1.296,1
2026-05-03T18:14:16.502000+00:00,11280,1284,1.275,1.275,1
2026-05-03T18:14:17.236000+00:00,11280,1284,1.254,1.254,1
2026-05-03T18:14:20.096000+00:00,11280,1284,1.149,1.149,1
2026-05-03T18:14:22.205000+00:00,11280,1284,1.254,1.254,1
2026-05-03T18:14:26.689000+00:00,11280,1284,1.285,1.285,1
2026-05-03T18:14:30.687000+00:00,11280,1284,1.22,1.22,1
2026-05-03T18:14:34.610000+00:00,11280,1284,1.214,1.214,1
2026-05-03T18:14:37.971000+00:00,11280,1284,1.209,1.209,1
2026-05-03T18:14:40.219000+00:00,11280,1284,1.259,1.259,1
2026-05-03T18:14:43.752000+00:00,11280,1284,1.275,1.275,1
2026-05-03T18:14:48.958000+00:00,11280,1284,1.317,1.317,1
2026-05-03T18:14:52.111000+00:00,11280,1284,1.344,1.344,1
2026-05-03T18:14:55.418000+00:00,11280,1284,1.333,1.333,1
2026-05-03T18:14:58.105000+00:00,11280,1284,1.345,1.345,1
2026-05-03T18:15:01.445000+00:00,11280,1284,1.366,1.366,1
2026-05-03T18:15:05.310000+00:00,11280,1284,1.452,1.452,1
2026-05-03T18:15:10.779000+00:00,11280,1284,1.415,1.415,1
2026-05-03T18:15:14.623000+00:00,11280,1284,1.617,1.617,1
2026-05-03T18:15:18.904000+00:00,11280,1284,1.624,1.624,1
2026-05-03T18:15:23.819000+00:00,11280,1284,1.659,1.659,1
2026-05-03T18:15:28.053000+00:00,11280,1284,1.639,1.639,1
2026-05-03T18:15:32.288000+00:00,11280,1284,1.602,1.602,1
2026-05-03T18:15:36.320000+00:00,11280,1284,1.536,1.536,1
2026-05-03T18:15:38.511000+00:00,11280,1284,1.575,1.575,1
2026-05-03T18:15:42.869000+00:00,11280,1284,1.593,1.593,1
2026-05-03T18:15:45.954000+00:00,11280,1284,1.597,1.597,1
2026-05-03T18:15:48.987000+00:00,11280,1284,1.577,1.577,1
2026-05-03T18:15:49.733000+00:00,11280,1284,1.559,1.559,1
2026-05-03T18:15:52.610000+00:00,11280,1284,1.467,1.467,1
2026-05-03T18:15:54.801000+00:00,11280,1284,1.502,1.502,1
2026-05-03T18:15:59.123000+00:00,11280,1284,1.475,1.475,1
2026-05-03T18:16:03.170000+00:00,11280,1284,1.419,1.419,1
2026-05-03T18:16:07.061000+00:00,11280,1284,1.428,1.428,1
2026-05-03T18:16:10.486000+00:00,11280,1284,1.476,1.476,1
2026-05-03T18:16:12.820000+00:00,11280,1284,1.536,1.536,1
2026-05-03T18:16:16.255000+00:00,11280,1284,1.521,1.521,1
2026-05-03T18:16:21.655000+00:00,11280,1284,1.789,1.789,1
2026-05-03T18:16:24.804000+00:00,11280,1284,1.804,1.804,1
2026-05-03T18:16:28.135000+00:00,11280,1284,1.807,1.807,1
2026-05-03T18:16:30.810000+00:00,11280,1284,1.84,1.84,1
2026-05-03T18:16:34.151000+00:00,11280,1284,1.923,1.923,1
2026-05-03T18:16:38.001000+00:00,11280,1284,1.942,1.942,1
2026-05-03T18:16:43.529000+00:00,11280,1284,1.946,1.946,1
2026-05-03T18:16:47.236000+00:00,11280,1284,2.002,2.002,1
2026-05-03T18:16:51.445000+00:00,11280,1284,1.922,1.922,1
2026-05-03T18:16:56.328000+00:00,11280,1284,1.982,1.982,1
2026-05-03T18:17:00.484000+00:00,11280,1284,1.98,1.98,1
2026-05-03T18:17:04.902000+00:00,11280,1284,1.978,1.978,1
2026-05-03T18:17:08.918000+00:00,11280,1284,1.989,1.989,1
2026-05-03T18:17:11.018000+00:00,11280,1284,1.965,1.965,1
2026-05-03T18:17:15.540000+00:00,11280,1284,2.028,2.028,1
2026-05-03T18:17:18.583000+00:00,11280,1284,1.983,1.983,1
2026-05-03T18:17:21.587000+00:00,11280,1284,1.954,1.954,1
2026-05-03T18:17:22.318000+00:00,11280,1284,1.939,1.939,1
2026-05-03T18:17:25.187000+00:00,11280,1284,1.863,1.863,1
2026-05-03T18:17:27.312000+00:00,11280,1284,1.853,1.853,1
2026-05-03T18:17:31.699000+00:00,11280,1284,1.837,1.837,1
2026-05-03T18:17:35.732000+00:00,11280,1284,1.889,1.889,1
2026-05-03T18:17:39.620000+00:00,11280,1284,1.877,1.877,1
2026-05-03T18:17:43.018000+00:00,11280,1284,1.888,1.888,1
2026-05-03T18:17:45.411000+00:00,11280,1284,1.964,1.964,1
